Srce|Shipnum|Shpd_Dt|Origin|Destination|Cdty_Cd|Ori_city|Ori_St|Origin_Zip|Dest_city|Dest_St|Dest_Zip|TM_Miles
TMS|25652019|07/22/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25652020|07/22/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25652080|07/22/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25652082|07/22/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25652093|07/22/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25652095|07/22/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25633991|07/24/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25633998|07/24/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25634006|07/24/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25634014|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25634016|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25634017|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25634024|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25634025|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25639588|07/24/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25641981|07/24/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25642160|07/24/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25649038|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25649041|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25649043|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25650460|07/24/20|HTN|TXLP|DRYDRAUGHT|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25652040|07/24/20|HTN|41732|DRYDRAUGHT|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25652045|07/24/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25652063|07/24/20|HTN|44207|DRYDRAUGHT|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25652079|07/24/20|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25652101|07/24/20|HTN|54294|DRY|HOUSTON|TX|77029|VICTORIA|TX|77901|124
TMS|25652120|07/24/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25652122|07/24/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25652140|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25652146|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25652165|07/24/20|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25655937|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25655940|07/24/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25655941|07/24/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25655943|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25655944|07/24/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25655945|07/24/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25655955|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25655960|07/24/20|HTN|44276|DRYDRAUGHT|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25655973|07/24/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25655976|07/24/20|HTN|64287|DRY|HOUSTON|TX|77029|TEMPLE|TX|76501|195
TMS|25655978|07/24/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25655987|07/24/20|HTN|64259|DRY|HOUSTON|TX|77029|PALESTINE|TX|75801|152
TMS|25656003|07/24/20|HTN|21703|DRY|HOUSTON|TX|77029|ALEXANDRIA|LA|71302|234
TMS|25656024|07/24/20|HTN|34254|DRY|HOUSTON|TX|77029|LLANO|TX|78643|236
TMS|25656030|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25656031|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25656033|07/24/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25656035|07/24/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25656045|07/24/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25656046|07/24/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25656047|07/24/20|HTN|21703|DRY|HOUSTON|TX|77029|ALEXANDRIA|LA|71302|234
TMS|25656049|07/24/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25656051|07/24/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25656052|07/24/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25656054|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25656055|07/24/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25656056|07/24/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25656057|07/24/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25656058|07/24/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25656060|07/24/20|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25656061|07/24/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25656062|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25656063|07/24/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25656064|07/24/20|HTN|44266|DRY|HOUSTON|TX|77029|NEW BRAUNFELS|TX|78130|176
TMS|25656065|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25656066|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25656067|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25656068|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25656069|07/24/20|HTN|64287|DRY|HOUSTON|TX|77029|TEMPLE|TX|76501|195
TMS|25656070|07/24/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25656072|07/24/20|HTN|64295|DRY|HOUSTON|TX|77029|WACO|TX|76701|185
TMS|25656075|07/24/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25656077|07/24/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25656078|07/24/20|HTN|84257|DRY|HOUSTON|TX|77029|NACOGDOCHES|TX|75965|141
TMS|25656080|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25656085|07/24/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25656086|07/24/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25656093|07/24/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25656095|07/24/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25656096|07/24/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25657755|07/24/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25657760|07/24/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25657761|07/24/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25657766|07/24/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25657790|07/24/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25657793|07/24/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25658084|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25658200|07/24/20|HTN|4249|DRY|HOUSTON|TX|77029|LAREDO|TX|78045|310
TMS|25659486|07/24/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25659487|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25659489|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25659495|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25659496|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25659497|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25659499|07/24/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25659500|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25659501|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25659503|07/24/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25659505|07/24/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25659506|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25659507|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25659508|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25659509|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25659510|07/24/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25659512|07/24/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25659513|07/24/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25659514|07/24/20|HTN|94216|DRY|HOUSTON|TX|77029|CONROE|TX|77301|41
TMS|25659517|07/24/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25659519|07/24/20|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25659521|07/24/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25659523|07/24/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25659524|07/24/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25659526|07/24/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25659527|07/24/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25659529|07/24/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25659530|07/24/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25659531|07/24/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25659532|07/24/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25659533|07/24/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25659534|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25659537|07/24/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25659540|07/24/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25659541|07/24/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25659542|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25659545|07/24/20|HTN|84245|DRY|HOUSTON|TX|77029|LONGVIEW|TX|75601|207
TMS|25663816|07/24/20|HTN|64259|DRYDRAUGHT|HOUSTON|TX|77029|PALESTINE|TX|75801|152
TMS|25663817|07/24/20|HTN|84257|DRY|HOUSTON|TX|77029|NACOGDOCHES|TX|75965|141
TMS|25663818|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25663819|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25663820|07/24/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25663821|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25663822|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25663825|07/24/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25663826|07/24/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25663827|07/24/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25663829|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25663832|07/24/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25634928|07/28/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25639289|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25652110|07/28/20|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25656035|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25656083|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25656091|07/28/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25658775|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25660432|07/28/20|HTN|94213|DRY|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25663864|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25663865|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25663866|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25663869|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25663897|07/28/20|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25663906|07/28/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25663961|07/28/20|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25663963|07/28/20|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25663975|07/28/20|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25663976|07/28/20|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25664013|07/28/20|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25664015|07/28/20|HTN|54215|DRYDRAUGHT|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25664031|07/28/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25664032|07/28/20|HTN|21736|DRY|HOUSTON|TX|77029|LEESVILLE|LA|71446|206
TMS|25664033|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25664035|07/28/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25664037|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25664041|07/28/20|HTN|4249|DRY|HOUSTON|TX|77029|LAREDO|TX|78045|310
TMS|25664045|07/28/20|HTN|44266|DRY|HOUSTON|TX|77029|NEW BRAUNFELS|TX|78130|176
TMS|25664046|07/28/20|HTN|64287|DRY|HOUSTON|TX|77029|TEMPLE|TX|76501|195
TMS|25664054|07/28/20|HTN|94262|DRY|HOUSTON|TX|77029|HOUSTON (CYPRESS)|TX|77041|19
TMS|25664056|07/28/20|HTN|64287|DRY|HOUSTON|TX|77029|TEMPLE|TX|76501|195
TMS|25664061|07/28/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25664073|07/28/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25664078|07/28/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25664082|07/28/20|HTN|61738|DRY|HOUSTON|TX|77029|METAIRIE|LA|70003|343
TMS|25664086|07/28/20|HTN|21703|DRY|HOUSTON|TX|77029|ALEXANDRIA|LA|71302|234
TMS|25664100|07/28/20|HTN|TXLP|DRY|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25664125|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25664126|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25664127|07/28/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25664130|07/28/20|HTN|44207|DRY|HOUSTON|TX|77029|BEAUMONT|TX|77707|85
TMS|25664131|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25664151|07/28/20|HTN|54215|DRYDRAUGHT|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25664155|07/28/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25664158|07/28/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25664159|07/28/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25664162|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25664168|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25664170|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25664171|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25664172|07/28/20|HTN|44266|DRY|HOUSTON|TX|77029|NEW BRAUNFELS|TX|78130|176
TMS|25664174|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25664183|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25664189|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25664192|07/28/20|HTN|94231|DRYDRAUGHT|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25664195|07/28/20|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25664199|07/28/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25664201|07/28/20|HTN|64287|DRY|HOUSTON|TX|77029|TEMPLE|TX|76501|195
TMS|25664202|07/28/20|HTN|51733|DRY|HOUSTON|TX|77029|LAKE CHARLES|LA|70615|144
TMS|25664209|07/28/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25664210|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25664229|07/28/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25664237|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25664247|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25664248|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25664253|07/28/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25664259|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25664261|07/28/20|HTN|TXLP|DRYDRAUGHT|HOUSTON|TX|77029|LAPORTE|TX|77571|23
TMS|25666306|07/28/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25670283|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670295|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670296|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670340|07/28/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25670343|07/28/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25670346|07/28/20|HTN|64230|DRY|HOUSTON|TX|77029|COMMERCE|TX|75428|274
TMS|25670348|07/28/20|HTN|41732|DRY|HOUSTON|TX|77029|LAFAYETTE|LA|70501|218
TMS|25670363|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670366|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670367|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670368|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670370|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670371|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670372|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670378|07/28/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25670389|07/28/20|HTN|64225|DRY|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25670390|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25670393|07/28/20|HTN|34206|DRY|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25670398|07/28/20|HTN|34206|DRYDRAUGHT|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25670400|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25670409|07/28/20|HTN|34206|DRYDRAUGHT|HOUSTON|TX|77029|AUSTIN|TX|78724|163
TMS|25670412|07/28/20|HTN|64221|DRY|HOUSTON|TX|77029|DALLAS|TX|75235|242
TMS|25670418|07/28/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25670420|07/28/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25670421|07/28/20|HTN|31712|DRY|HOUSTON|TX|77029|BATON ROUGE|LA|70809|268
TMS|25670423|07/28/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25670428|07/28/20|HTN|81774|DRY|HOUSTON|TX|77029|SHREVEPORT|LA|71106|236
TMS|25670429|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670432|07/28/20|HTN|44276|DRYDRAUGHT|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670434|07/28/20|HTN|64225|DRYDRAUGHT|HOUSTON|TX|77029|FORT WORTH|TX|76140|261
TMS|25670435|07/28/20|HTN|44276|DRY|HOUSTON|TX|77029|SAN ANTONIO|TX|78237|198
TMS|25670436|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670437|07/28/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25670438|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670439|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670440|07/28/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25670441|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670442|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670443|07/28/20|HTN|94224|DRY|HOUSTON|TX|77029|ROSENBERG|TX|77471|32
TMS|25670444|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670445|07/28/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25670446|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670447|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670448|07/28/20|HTN|94231|DRY|HOUSTON|TX|77029|TEXAS CITY|TX|77591|43
TMS|25670449|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
TMS|25670450|07/28/20|HTN|54215|DRY|HOUSTON|TX|77029|CORPUS CHRISTI|TX|78406|207
TMS|25670452|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670453|07/28/20|HTN|94240|DRY|HOUSTON|TX|77029|HOUSTON|TX|77007|7
TMS|25670456|07/28/20|HTN|94213|DRY|HOUSTON|TX|77029|MONT BELVIEU|TX|77523|32
TMS|25670457|07/28/20|HTN|94218|DRY|HOUSTON|TX|77029|PASADENA|TX|77503|10
