Original;BreweryGroup;Lane;Origin;OriginWslr;OriginCity;OriginState;OriginType;Destination;DestinationWslr;DestinationCity;DestinationState;DestinationType;OW_Miles;TR_Loads;BH_Loads;tgt_ded_pcnt;bbls;ActDedicatedPayload;DedicatedLoads;Loads;FilledLoads;TotalLoadsToFill;DedicatedLoadsToFill
658;FCL;FCL_32682;FCL;30500;FORT COLLINS;CO;BRWY;32682;32682;SCOTTSBLUFF;NE;WS;142;26;0;100;34891;150;232;232;26;206;206
1775;STL;STL_32496;STL;52400;ST LOUIS;MO;BRWY;32496;32496;POMONA;MO;WS;192;0;7;100;35000;165;213;213;7;206;206
136;COL;COL_33441;COL;43400;COLUMBUS;OH;BRWY;33441;33441;IRONTON;OH;WB;122;17;7;100;38569;168;229;229;24;205;205
884;HTN;TXLP_64225;TXLP;24200;LAPORTE;TX;DC;64225;64225;FORT WORTH;TX;WS;303;4;0;100;29421;141;209;209;4;205;205
1776;STL;STL_32408;STL;52400;ST LOUIS;MO;BRWY;32408;32408;BRUNSWICK;MO;WS;201;0;39;100;39898;165;241;241;39;202;202
1189;MERR;MERR_50673;MERR;22800;MERRIMACK;NH;BRWY;50673;50673;NORWICH;CT;WS;120;66;127;100;57239;145;395;395;193;202;202
179;COL;COL_34729;COL;43400;COLUMBUS;OH;BRWY;34729;34729;BEAVER;WV;WS;225;14;0;100;32965;153;215;215;14;201;201
1182;MERR;MERR_82079;MERR;22800;MERRIMACK;NH;BRWY;82079;82079;CHICOPEE;MA;WB;99;44;99;100;52442;154;340;340;143;196;196
1348;NWK;NWK_53164;NWK;92900;NEWARK;NJ;BRWY;53164;53164;KINGSTON;NY;WB;110;36;2;100;36663;157;234;234;38;196;196
2028;WMS;WMS_43233;WMS;14500;WILLIAMSBURG;VA;BRWY;43233;43233;GREENVILLE;NC;WB;166;34;182;100;66450;162;411;411;216;195;195
2059;WMS;WMS_22930;WMS;14500;WILLIAMSBURG;VA;BRWY;22930;22930;DEPTFORD;NJ;WS;282;0;0;100;27600;142;195;195;\N;195;195
2021;WMS;WMS_63221;WMS;14500;WILLIAMSBURG;VA;BRWY;63221;63221;HENDERSON;NC;WS;137;27;141;100;60377;168;360;360;168;193;193
409;CRTV;CRTV_91006;CRTV;31000;CARTERSVILLE;GA;BRWY;91006;91006;EVANS;GA;WS;188;46;264;100;79911;161;496;496;310;186;186
199;COL;COL_93703;COL;43400;COLUMBUS;OH;BRWY;93703;93703;ALTOONA;PA;WS;276;1;0;100;29287;157;186;186;1;185;185
1935;WMS;VIRG_41902;VIRG;34500;COLONIAL HEIGHTS;VA;DC;41902;41902;NOTTINGHAM;MD;WS;188;13;0;100;27805;141;197;197;13;184;184
2029;WMS;WMS_61913;WMS;14500;WILLIAMSBURG;VA;BRWY;61913;61913;GAITHERSBURG;MD;WS;166;42;0;100;34256;153;224;224;42;182;182
25;BLDV;BLDV_03792;BLDV;23100;BALDWINSVILLE;NY;BRWY;3792;3792;MOUNT JEWETT;PA;WS;197;43;17;100;37150;155;240;240;60;180;180
10;BLDV;BLDV_23125;BLDV;23100;BALDWINSVILLE;NY;BRWY;23125;23125;ELMIRA;NY;WS;100;49;158;100;63214;164;386;386;207;179;179
1754;STL;STL_51245;STL;52400;ST LOUIS;MO;BRWY;51245;51245;JACKSONVILLE;IL;WB;88;0;0;100;28962;162;179;179;\N;179;179
1932;WMS;VIRG_63269;VIRG;34500;COLONIAL HEIGHTS;VA;DC;63269;63269;RALEIGH;NC;WB;168;14;0;100;27754;145;192;192;14;178;178
415;CRTV;CRTV_04173;CRTV;31000;CARTERSVILLE;GA;BRWY;4173;4173;PULASKI;TN;WS;200;18;10;100;29678;145;204;204;28;176;176
2017;WMS;WMS_84549;WMS;14500;WILLIAMSBURG;VA;BRWY;84549;84549;LAWRENCEVILLE;VA;WS;97;13;5;100;30239;157;193;193;18;175;175
1336;NWK;NWK_53166;NWK;92900;NEWARK;NJ;BRWY;53166;53166;POUGHKEEPSIE;NY;WS;90;40;0;100;33704;158;214;214;40;174;174
176;COL;COL_44756;COL;43400;COLUMBUS;OH;BRWY;44756;44756;MORGANTOWN;WV;WS;201;25;0;100;31429;161;195;195;25;170;170
1197;MERR;MERR_64407;MERR;22800;MERRIMACK;NH;BRWY;64407;64407;SOUTH BURLINGTON;VT;WS;173;39;125;100;51352;155;331;331;164;167;167
1191;MERR;MERR_64406;MERR;22800;MERRIMACK;NH;BRWY;64406;64406;RUTLAND (F);VT;WB;129;42;22;100;36291;157;232;232;64;167;167
1934;WMS;VIRG_64524;VIRG;34500;COLONIAL HEIGHTS;VA;DC;64524;64524;WINCHESTER;VA;WB;179;24;0;100;26926;141;190;190;24;166;166
266;COL;OHCO_13426;OHCO;53400;OBETZ;OH;DC;13426;13426;MORAINE;OH;WS;80;4;0;100;25283;151;168;168;4;164;164
9;BLDV;BLDV_23105;BLDV;23100;BALDWINSVILLE;NY;BRWY;23105;23105;BINGHAMTON;NY;WS;91;34;51;100;41513;168;247;247;85;162;162
1619;STL;GRAN_51229;GRAN;21200;GRANITE CITY;IL;DC;51229;51229;DECATUR;IL;WS;117;4;0;100;22893;141;163;163;4;159;159
1763;STL;STL_51264;STL;52400;ST LOUIS;MO;BRWY;51264;51264;MATTOON;IL;WS;129;2;5;100;26684;162;165;165;7;158;158
1767;STL;STL_42470;STL;52400;ST LOUIS;MO;BRWY;42470;42470;POPLAR BLUFF;MO;WS;150;4;5;100;27269;164;166;166;9;157;157
1778;STL;STL_31666;STL;52400;ST LOUIS;MO;BRWY;31666;31666;OWENSBORO;KY;WB;204;1;7;100;25155;153;164;164;8;156;156
916;JKSV;JKSV_61025;JKSV;30900;JACKSONVILLE;FL;BRWY;61025;61025;FITZGERALD;GA;WB;146;34;12;100;32429;160;202;202;46;156;156
620;FCL;CODC_60518;CODC;70500;AURORA;CO;DC;60518;60518;LOVELAND;CO;BB;58;11;0;100;25129;150;167;167;11;156;156
1929;WMS;VIRG_41901;VIRG;34500;COLONIAL HEIGHTS;VA;DC;41901;41901;ANNAPOLIS;MD;WS;159;30;0;100;26098;140;186;186;30;156;156
1356;NWK;NWK_22901;NWK;92900;NEWARK;NJ;BRWY;22901;22901;PLEASANTVILLE;NJ;WS;125;86;103;100;55925;162;344;344;189;155;155
194;COL;COL_34732;COL;43400;COLUMBUS;OH;BRWY;34732;34732;SMOOT;WV;WS;250;0;0;100;24034;155;155;155;\N;155;155
1402;NWK;NWK_23125;NWK;92900;NEWARK;NJ;BRWY;23125;23125;ELMIRA;NY;WS;211;0;36;100;27255;143;191;191;36;155;155
139;COL;COL_01602;COL;43400;COLUMBUS;OH;BRWY;1602;1602;ASHLAND;KY;WB;126;16;0;100;28428;167;170;170;16;154;154
2047;WMS;WMS_64767;WMS;14500;WILLIAMSBURG;VA;BRWY;64767;64767;ROMNEY;WV;WS;235;7;0;100;26067;162;161;161;7;154;154
150;COL;COL_81309;COL;43400;COLUMBUS;OH;BRWY;81309;81309;AURORA;IN;WS;149;26;91;100;43947;162;271;271;117;154;154
182;COL;COL_32104;COL;43400;COLUMBUS;OH;BRWY;32104;32104;BATTLE CREEK;MI;WS;232;0;10;100;25355;155;164;164;10;153;153
1923;WMS;VIRG_61914;VIRG;34500;COLONIAL HEIGHTS;VA;DC;61914;61914;UPPER MARLBORO;MD;WS;145;13;0;100;23213;141;165;165;13;152;152
1899;WMS;VIRG_84569;VIRG;34500;COLONIAL HEIGHTS;VA;DC;84569;84569;RICHMOND;VA;WS;50;28;0;100;24539;139;176;176;28;148;148
184;COL;COL_44723;COL;43400;COLUMBUS;OH;BRWY;44723;44723;ELKINS;WV;WS;233;16;0;100;26036;159;164;164;16;148;148
29;BLDV;BLDV_53166;BLDV;23100;BALDWINSVILLE;NY;BRWY;53166;53166;POUGHKEEPSIE;NY;WS;209;1;0;100;21577;145;148;148;1;147;147
1174;MERR;MERR_92015;MERR;22800;MERRIMACK;NH;BRWY;92015;92015;ATHOL;MA;WS;57;40;0;100;28943;156;185;185;40;145;145
621;FCL;CODC_50501;CODC;70500;AURORA;CO;DC;50501;50501;COLORADO SPRINGS;CO;BB;69;14;0;100;23085;147;157;157;14;143;143
1930;WMS;VIRG_61913;VIRG;34500;COLONIAL HEIGHTS;VA;DC;61913;61913;GAITHERSBURG;MD;WS;161;17;0;100;21617;135;160;160;17;143;143
1903;WMS;VIRG_64597;VIRG;34500;COLONIAL HEIGHTS;VA;DC;64597;64597;FREDERICKSBURG;VA;WB;94;27;0;100;23262;138;169;169;27;142;142
26;BLDV;BLDV_53164;BLDV;23100;BALDWINSVILLE;NY;BRWY;53164;53164;KINGSTON;NY;WB;201;1;7;100;23549;159;148;148;8;141;141
282;COL;OHCO_83414;OHCO;53400;OBETZ;OH;DC;83414;83414;CINCINNATI;OH;WS;135;31;0;100;26559;155;172;172;31;141;141
1036;LA;CAMO_10403;CAMO;80410;MONTCLAIR;CA;DC;10403;10403;SAN MARCOS;CA;WS;87;22;0;100;22184;137;162;162;22;140;140
153;COL;COL_51397;COL;43400;COLUMBUS;OH;BRWY;51397;51397;ANDERSON;IN;WS;156;31;298;100;74453;159;469;469;329;140;140
1904;WMS;VIRG_74562;VIRG;34500;COLONIAL HEIGHTS;VA;DC;74562;74562;CHESAPEAKE;VA;WS;98;44;0;100;25654;140;184;184;44;140;140
287;COL;OHCO_23486;OHCO;53400;OBETZ;OH;DC;23486;23486;NORTHWOOD;OH;WS;151;8;0;100;22367;156;144;144;8;136;136
394;CRTV;CRTV_01015;CRTV;31000;CARTERSVILLE;GA;BRWY;1015;1015;COLUMBUS;GA;WS;136;36;62;100;38753;166;233;233;98;135;135
2056;WMS;WMS_34732;WMS;14500;WILLIAMSBURG;VA;BRWY;34732;34732;SMOOT;WV;WS;266;10;0;100;23622;163;145;145;10;135;135
22;BLDV;BLDV_43720;BLDV;23100;BALDWINSVILLE;NY;BRWY;43720;43720;TANNERSVILLE;PA;WS;175;34;12;100;26096;149;175;175;46;129;129
1765;STL;STL_42483;STL;52400;ST LOUIS;MO;BRWY;42483;42483;SIKESTON;MO;WS;143;0;3;100;21042;161;131;131;3;127;127
159;COL;COL_11356;COL;43400;COLUMBUS;OH;BRWY;11356;11356;NORTH VERNON;IN;WS;177;44;288;100;73178;160;458;458;332;126;126
1359;NWK;NWK_10640;NWK;92900;NEWARK;NJ;BRWY;10640;10640;MANCHESTER;CT;WS;133;70;45;100;41798;174;240;240;115;126;126
191;COL;COL_22164;COL;43400;COLUMBUS;OH;BRWY;22164;22164;OWOSSO;MI;WS;243;25;29;100;28970;161;180;180;54;126;126
1040;LA;CAMO_00434;CAMO;80410;MONTCLAIR;CA;DC;434;434;INDIO;CA;WS;135;1;0;100;16722;134;125;125;1;124;124
1939;WMS;VIRG_43231;VIRG;34500;COLONIAL HEIGHTS;VA;DC;43231;43231;GOLDSBORO;NC;WB;192;3;0;100;18969;149;127;127;3;124;124
2012;WMS;WMS_84552;WMS;14500;WILLIAMSBURG;VA;BRWY;84552;84552;WARSAW;VA;WS;72;14;2;100;21919;157;139;139;16;124;124
2041;WMS;WMS_64757;WMS;14500;WILLIAMSBURG;VA;BRWY;64757;64757;MARTINSBURG;WV;WS;206;31;0;100;24038;156;154;154;31;123;123
279;COL;OHCO_93411;OHCO;53400;OBETZ;OH;DC;93411;93411;CANTON;OH;BB;130;4;0;100;19513;155;126;126;4;122;122
269;COL;OHCO_13451;OHCO;53400;OBETZ;OH;DC;13451;13451;LIMA;OH;BB;101;4;0;100;18367;146;125;125;4;121;121
1037;LA;CAMO_30457;CAMO;80410;MONTCLAIR;CA;DC;30457;30457;OXNARD;CA;WB;94;11;0;100;18345;139;132;132;11;121;121
275;COL;OHCO_93462;OHCO;53400;OBETZ;OH;DC;93462;93462;NORWALK;OH;WS;113;6;0;100;20000;159;126;126;6;120;120
1391;NWK;NWK_92098;NWK;92900;NEWARK;NJ;BRWY;92098;92098;AUBURN;MA;WB;193;15;57;100;28747;150;191;191;72;120;120
268;COL;OHCO_93459;OHCO;53400;OBETZ;OH;DC;93459;93459;WEST CHESTER;OH;WS;98;37;0;100;23222;152;153;153;37;116;116
141;COL;COL_23460;COL;43400;COLUMBUS;OH;BRWY;23460;23460;DEFIANCE;OH;WS;130;28;170;100;52390;168;312;312;198;114;114
278;COL;OHCO_81617;OHCO;53400;OBETZ;OH;DC;81617;81617;WALTON;KY;WS;128;25;0;100;20973;153;137;137;25;112;112
1786;STL;STL_51311;STL;52400;ST LOUIS;MO;BRWY;51311;51311;BLOOMINGTON;IN;WS;225;0;0;100;17569;157;112;112;\N;112;112
1414;NWK;NWK_72071;NWK;92900;NEWARK;NJ;BRWY;72071;72071;KINGSTON;MA;WS;237;0;0;100;14880;135;110;110;\N;110;110
628;FCL;CODC_34948;CODC;70500;AURORA;CO;DC;34948;34948;LARAMIE;WY;WS;124;10;0;100;17709;154;115;115;10;105;105
1773;STL;STL_31636;STL;52400;ST LOUIS;MO;BRWY;31636;31636;HENDERSON;KY;WS;180;0;2;100;16122;152;106;106;2;104;104
843;HTN;TXLP_94240;TXLP;24200;LAPORTE;TX;DC;94240;94240;HOUSTON;TX;WS;63;40;0;100;20297;142;143;143;40;103;103
149;COL;COL_22152;COL;43400;COLUMBUS;OH;BRWY;22152;22152;MONROE;MI;WS;145;34;98;100;38107;163;234;234;132;103;103
427;CRTV;CRTV_30183;CRTV;31000;CARTERSVILLE;GA;BRWY;30183;30183;SELMA;AL;WB;225;20;0;100;18061;148;122;122;20;102;102
1755;STL;STL_31225;STL;52400;ST LOUIS;MO;BRWY;31225;31225;CHRISTOPHER;IL;WS;92;0;0;100;16341;161;101;101;\N;101;101
173;COL;COL_44725;COL;43400;COLUMBUS;OH;BRWY;44725;44725;FAIRMONT;WV;WS;199;14;0;100;18383;160;115;115;14;101;101
1612;STL;GRAN_21221;GRAN;21200;GRANITE CITY;IL;DC;21221;21221;GREENVILLE;IL;WS;69;17;0;100;17421;148;117;117;17;100;100
1943;WMS;VIRG_61915;VIRG;34500;COLONIAL HEIGHTS;VA;DC;61915;61915;HAGERSTOWN;MD;WS;199;14;0;100;16124;141;114;114;14;100;100
334;COL;OHCO_03722;OHCO;53400;OBETZ;OH;DC;3722;3722;ERIE;PA;WS;247;5;0;100;14920;143;104;104;5;99;99
1363;NWK;NWK_50673;NWK;92900;NEWARK;NJ;BRWY;50673;50673;NORWICH;CT;WS;152;22;2;100;21619;176;123;123;24;99;99
627;FCL;CODC_50512;CODC;70500;AURORA;CO;DC;50512;50512;PUEBLO;CO;WS;113;28;0;100;19037;153;125;125;28;97;97
2019;WMS;WMS_61903;WMS;14500;WILLIAMSBURG;VA;BRWY;61903;61903;LEONARDTOWN;MD;WS;134;24;0;100;16105;133;121;121;24;97;97
1046;LA;CAMO_60424;CAMO;80410;MONTCLAIR;CA;DC;60424;60424;VISALIA;CA;WS;217;0;0;100;12180;127;96;96;\N;96;96
1912;WMS;VIRG_63236;VIRG;34500;COLONIAL HEIGHTS;VA;DC;63236;63236;DURHAM;NC;WB;119;2;0;100;13974;146;96;96;2;94;94
1047;LA;CAMO_30295;CAMO;80410;MONTCLAIR;CA;DC;30295;30295;YUMA;AZ;WS;237;20;0;100;14597;130;113;113;20;93;93
842;HTN;TXLP_94224;TXLP;24200;LAPORTE;TX;DC;94224;94224;ROSENBERG;TX;WB;52;10;0;100;14604;143;102;102;10;92;92
1031;LA;CAMO_00406;CAMO;80410;MONTCLAIR;CA;DC;406;406;ADELANTO;CA;WS;51;8;0;100;14101;141;100;100;8;92;92
1651;STL;GRAN_32486;GRAN;21200;GRANITE CITY;IL;DC;32486;32486;SPRINGFIELD;MO;WS;236;12;0;100;14850;143;104;104;12;92;92
1905;WMS;VIRG_74563;VIRG;34500;COLONIAL HEIGHTS;VA;DC;74563;74563;HAMPTON;VA;WS;98;48;0;100;19690;142;139;139;48;91;91
12;BLDV;BLDV_23161;BLDV;23100;BALDWINSVILLE;NY;BRWY;23161;23161;ONEONTA;NY;WS;118;37;9;100;22568;166;136;136;46;90;90
1752;STL;STL_51265;STL;52400;ST LOUIS;MO;BRWY;51265;51265;NOKOMIS;IL;WB;82;0;0;100;14011;155;90;90;\N;90;90
1051;LA;CAMO_30248;CAMO;80410;MONTCLAIR;CA;DC;30248;30248;LAKE HAVASU;AZ;WB;259;3;0;100;12456;134;93;93;3;90;90
263;COL;OHCO_03461;OHCO;53400;OBETZ;OH;DC;3461;3461;NEWARK;OH;WS;58;25;0;100;17683;154;115;115;25;90;90
1245;NWK;BPB6_NWK;BPB6;33105;PATCHOGUE;NY;MB;NWK;92900;NEWARK;NJ;BR;62;0;0;100;11003;123;89;89;\N;89;89
1407;NWK;NWK_62035;NWK;92900;NEWARK;NJ;BRWY;62035;62035;TAUNTON;MA;WS;220;5;0;100;13710;146;94;94;5;89;89
1355;NWK;NWK_53736;NWK;92900;NEWARK;NJ;BRWY;53736;53736;PITTSTON;PA;WS;124;0;159;100;41807;169;247;247;159;88;88
844;HTN;TXLP_94216;TXLP;24200;LAPORTE;TX;DC;94216;94216;CONROE;TX;WB;64;6;0;100;13516;145;93;93;6;87;87
1429;NWK;NWK_02813;NWK;92900;NEWARK;NJ;BRWY;2813;2813;CONCORD;NH;WS;270;0;0;100;12319;142;87;87;\N;87;87
1334;NWK;NWK_22930;NWK;92900;NEWARK;NJ;BRWY;22930;22930;DEPTFORD;NJ;WS;89;96;110;100;46712;160;292;292;206;86;86
158;COL;COL_12195;COL;43400;COLUMBUS;OH;BRWY;12195;12195;YPSILANTI;MI;WB;170;50;180;100;51827;165;314;314;230;84;84
147;COL;COL_54727;COL;43400;COLUMBUS;OH;BRWY;54727;54727;BEECH BOTTOM;WV;WS;139;23;0;100;16804;158;106;106;23;83;83
1909;WMS;VIRG_73222;VIRG;34500;COLONIAL HEIGHTS;VA;DC;73222;73222;ELIZABETH CITY;NC;WS;111;7;0;100;13576;151;90;90;7;83;83
32;BLDV;BLDV_64406;BLDV;23100;BALDWINSVILLE;NY;BRWY;64406;64406;RUTLAND (F);VT;WB;215;9;3;100;15297;168;91;91;12;79;79
267;COL;OHCO_93457;OHCO;53400;OBETZ;OH;DC;93457;93457;MANSFIELD;OH;WB;87;12;0;100;14126;157;90;90;12;78;78
1653;STL;GRAN_71430;GRAN;21200;GRANITE CITY;IL;DC;71430;71430;DAVENPORT;IA;WB;248;6;0;100;12132;148;82;82;6;76;76
1390;NWK;NWK_53855;NWK;92900;NEWARK;NJ;BRWY;53855;53855;CRANSTON;RI;WS;189;36;0;100;17748;158;112;112;36;76;76
845;HTN;TXLP_44207;TXLP;24200;LAPORTE;TX;DC;44207;44207;BEAUMONT;TX;WB;82;13;0;100;13157;148;89;89;13;76;76
1041;LA;CAMO_50410;CAMO;80410;MONTCLAIR;CA;DC;50410;50410;BAKERSFIELD;CA;WS;143;36;0;100;16425;147;112;112;36;76;76
879;HTN;TXLP_64230;TXLP;24200;LAPORTE;TX;DC;64230;64230;COMMERCE;TX;WB;297;4;0;100;11071;139;80;80;4;76;76
1918;WMS;VIRG_84512;VIRG;34500;COLONIAL HEIGHTS;VA;DC;84512;84512;CHARLOTTESVILLE;VA;WB;131;23;0;100;14098;144;98;98;23;75;75
1658;STL;GRAN_54149;GRAN;21200;GRANITE CITY;IL;DC;54149;54149;DRESDEN;TN;WS;259;22;0;100;13811;146;95;95;22;73;73
30;BLDV;BLDV_03142;BLDV;23100;BALDWINSVILLE;NY;BRWY;3142;3142;JAMESTOWN;NY;WS;212;42;57;100;27770;162;171;171;99;73;73
1647;STL;GRAN_71274;GRAN;21200;GRANITE CITY;IL;DC;71274;71274;MILAN;IL;WS;222;5;0;100;11189;144;78;78;5;73;73
1426;NWK;NWK_72857;NWK;92900;NEWARK;NJ;BRWY;72857;72857;HOOKSETT;NH;WS;263;0;0;100;9833;136;72;72;\N;72;72
1591;PORT;TNB1_63618;TNB1;63600;BEND;OR;MB;63618;63618;EUGENE;OR;BB;132;0;0;100;8287;115;72;72;\N;72;72
320;COL;OHCO_12195;OHCO;53400;OBETZ;OH;DC;12195;12195;YPSILANTI;MI;WB;216;8;0;100;11779;147;80;80;8;72;72
273;COL;OHCO_23430;OHCO;53400;OBETZ;OH;DC;23430;23430;FOSTORIA;OH;WS;112;8;0;100;12874;161;80;80;8;72;72
1146;LA;RPS4_00434;RPS4;10401;CARSON(G&D WHSE);CA;DC;434;434;INDIO;CA;WS;155;0;0;100;7992;112;71;71;\N;71;71
391;CRTV;CRTV_80155;CRTV;31000;CARTERSVILLE;GA;BRWY;80155;80155;LANETT;AL;WB;121;13;39;100;20475;166;123;123;52;71;71
1537;PORT;ELY1_84614;ELY1;44600;SEATTLE;WA;MB;84614;84614;ARLINGTON;WA;WS;56;0;0;100;8064;115;70;70;\N;70;70
852;HTN;TXLP_54294;TXLP;24200;LAPORTE;TX;DC;54294;54294;VICTORIA;TX;WB;155;12;0;100;10955;134;82;82;12;70;70
24;BLDV;BLDV_82066;BLDV;23100;BALDWINSVILLE;NY;BRWY;82066;82066;PITTSFIELD;MA;WB;188;4;36;100;18253;166;110;110;40;70;70
1648;STL;GRAN_31301;GRAN;21200;GRANITE CITY;IL;DC;31301;31301;JASPER;IN;WS;223;12;0;100;11382;141;81;81;12;69;69
1921;WMS;VIRG_94551;VIRG;34500;COLONIAL HEIGHTS;VA;DC;94551;94551;LYNCHBURG;VA;WB;141;24;0;100;13172;145;91;91;24;67;67
1157;LA;RPS4_40451;RPS4;10401;CARSON(G&D WHSE);CA;DC;40451;40451;MODESTO;CA;WB;326;0;0;100;6869;104;66;66;\N;66;66
293;COL;OHCO_34712;OHCO;53400;OBETZ;OH;DC;34712;34712;SOUTH CHARLESTON;WV;WB;163;12;0;100;12003;156;77;77;12;65;65
1936;WMS;VIRG_94572;VIRG;34500;COLONIAL HEIGHTS;VA;DC;94572;94572;HOLLINS;VA;WS;189;4;0;100;10242;150;68;68;4;64;64
1782;STL;STL_01318;STL;52400;ST LOUIS;MO;BRWY;1318;1318;FRENCH LICK;IN;WS;213;0;0;100;9839;154;64;64;\N;64;64
1044;LA;CAMO_30455;CAMO;80410;MONTCLAIR;CA;DC;30455;30455;SANTA MARIA;CA;WB;202;12;0;100;9838;130;76;76;12;64;64
1050;LA;CAMO_40467;CAMO;80410;MONTCLAIR;CA;DC;40467;40467;SANTA MARGARITA;CA;WB;244;5;0;100;9153;135;68;68;5;63;63
1948;WMS;VIRG_41922;VIRG;34500;COLONIAL HEIGHTS;VA;DC;41922;41922;SALISBURY;MD;WS;224;12;0;100;10282;139;74;74;12;62;62
1329;NWK;NWK_43720;NWK;92900;NEWARK;NJ;BRWY;43720;43720;TANNERSVILLE;PA;WS;76;32;50;100;23994;168;143;143;82;61;61
262;COL;OHCO_03413;OHCO;53400;OBETZ;OH;DC;3413;3413;CHILLICOTHE;OH;WS;55;14;0;100;12003;160;75;75;14;61;61
1353;NWK;NWK_20792;NWK;92900;NEWARK;NJ;BRWY;20792;20792;NEW CASTLE;DE;WS;116;55;146;100;42654;163;261;261;201;61;61
1901;WMS;VIRG_63221;VIRG;34500;COLONIAL HEIGHTS;VA;DC;63221;63221;HENDERSON;NC;WS;92;0;0;100;9143;152;60;60;\N;60;60
1908;WMS;VIRG_43272;VIRG;34500;COLONIAL HEIGHTS;VA;DC;43272;43272;ROCKY MOUNT;NC;WS;110;9;0;100;10518;153;69;69;9;60;60
1919;WMS;VIRG_94577;VIRG;34500;COLONIAL HEIGHTS;VA;DC;94577;94577;VERONA;VA;WS;132;23;0;100;11954;145;82;82;23;59;59
189;COL;COL_44787;COL;43400;COLUMBUS;OH;BRWY;44787;44787;KINGWOOD;WV;WS;241;4;0;100;10447;169;62;62;4;58;58
1039;LA;CAMO_30492;CAMO;80410;MONTCLAIR;CA;DC;30492;30492;SANTA BARBARA;CA;WS;128;8;0;100;9534;145;66;66;8;58;58
404;CRTV;CRTV_10126;CRTV;31000;CARTERSVILLE;GA;BRWY;10126;10126;DECATUR;AL;WS;161;26;171;100;37564;147;255;255;197;58;58
848;HTN;TXLP_64210;TXLP;24200;LAPORTE;TX;DC;64210;64210;BRYAN;TX;WB;126;7;0;100;9401;148;63;63;7;56;56
288;COL;OHCO_23460;OHCO;53400;OBETZ;OH;DC;23460;23460;DEFIANCE;OH;WS;153;9;0;100;10691;164;65;65;9;56;56
1938;WMS;VIRG_41908;VIRG;34500;COLONIAL HEIGHTS;VA;DC;41908;41908;EASTON;MD;WS;192;17;0;100;10514;144;73;73;17;56;56
1500;NWK;RPS6_43122;RPS6;23700;CARLISLE;PA;DC;43122;43122;SECAUCUS;NJ;WS;186;0;0;100;8373;153;55;55;\N;55;55
310;COL;OHCO_44756;OHCO;53400;OBETZ;OH;DC;44756;44756;MORGANTOWN;WV;WS;199;9;0;100;8985;148;61;61;9;52;52
2013;WMS;WMS_74517;WMS;14500;WILLIAMSBURG;VA;BRWY;74517;74517;CAPE CHARLES;VA;WS;80;6;2;100;9596;162;59;59;8;52;52
630;FCL;CODC_60506;CODC;70500;AURORA;CO;DC;60506;60506;GLENWOOD SPRINGS;CO;WS;199;25;0;100;10180;134;76;76;25;51;51
1209;MERR;MERR_43154;MERR;22800;MERRIMACK;NH;BRWY;43154;43154;GOSHEN;NY;WS;235;0;0;100;5777;114;51;51;\N;51;51
847;HTN;TXLP_94285;TXLP;24200;LAPORTE;TX;DC;94285;94285;TRINITY;TX;WS;115;12;0;100;8792;147;60;60;12;48;48
296;COL;OHCO_33710;OHCO;53400;OBETZ;OH;DC;33710;33710;CANONSBURG;PA;WS;173;33;0;100;11773;151;78;78;33;45;45
1623;STL;GRAN_42411;GRAN;21200;GRANITE CITY;IL;DC;42411;42411;COLUMBIA;MO;WB;129;12;0;100;8552;150;57;57;12;45;45
1192;MERR;MERR_82066;MERR;22800;MERRIMACK;NH;BRWY;82066;82066;PITTSFIELD;MA;WB;134;32;22;100;15251;154;99;99;54;44;44
1415;NWK;NWK_64406;NWK;92900;NEWARK;NJ;BRWY;64406;64406;RUTLAND (F);VT;WB;238;0;0;100;6675;153;44;44;\N;44;44
148;COL;COL_54761;COL;43400;COLUMBUS;OH;BRWY;54761;54761;NEW MARTINSVILLE;WV;WS;143;3;0;100;7386;162;46;46;3;43;43
1371;NWK;NWK_82079;NWK;92900;NEWARK;NJ;BRWY;82079;82079;CHICOPEE;MA;WB;169;1;0;100;6619;153;43;43;1;42;42
464;CRTV;CRTV_70923;CRTV;31000;CARTERSVILLE;GA;BRWY;70923;70923;LAKE CITY;FL;WB;335;0;0;100;6067;144;42;42;\N;42;42
1043;LA;CAMO_30414;CAMO;80410;MONTCLAIR;CA;DC;30414;30414;IMPERIAL;CA;WS;176;4;0;100;6029;134;45;45;4;41;41
1924;WMS;VIRG_94522;VIRG;34500;COLONIAL HEIGHTS;VA;DC;94522;94522;DANVILLE;VA;WS;145;19;0;100;8750;147;60;60;19;41;41
1652;STL;GRAN_01638;GRAN;21200;GRANITE CITY;IL;DC;1638;1638;HOPKINSVILLE;KY;WB;248;30;0;100;10174;144;70;70;30;40;40
1682;STL;GRAN_51344;GRAN;21200;GRANITE CITY;IL;DC;51344;51344;GREENFIELD;IN;WS;299;0;0;100;5586;140;40;40;\N;40;40
1204;MERR;MERR_43100;MERR;22800;MERRIMACK;NH;BRWY;43100;43100;BRONX;NY;BB;221;0;0;100;4686;118;40;40;\N;40;40
277;COL;OHCO_34765;OHCO;53400;OBETZ;OH;DC;34765;34765;PARKERSBURG;WV;WB;123;16;0;100;9001;165;55;55;16;39;39
1627;STL;GRAN_42446;GRAN;21200;GRANITE CITY;IL;DC;42446;42446;JEFFERSON CITY;MO;WS;136;21;0;100;8839;150;59;59;21;38;38
